Year,City,Sport,Athlete,Country,Gender,Event,Medal
1994,Lillehammer,Skiing,"GROSPIRON, Edgar",FRA,Men,Moguls,Bronze
1994,Lillehammer,Skating,"DEAN, Christopher",GBR,Men,Ice Dancing,Bronze
1994,Lillehammer,Skating,"TORVILL, Jayne",GBR,Women,Ice Dancing,Bronze
1994,Lillehammer,Skating,"GOOCH, Nicky",GBR,Men,500M,Bronze
1994,Lillehammer,Biathlon,"GROSS, Ricco",GER,Men,10KM,Silver
1994,Lillehammer,Biathlon,"DISL, Uschi",GER,Women,15KM,Bronze
1994,Lillehammer,Biathlon,"FISCHER, Sven",GER,Men,20KM,Bronze
1994,Lillehammer,Biathlon,"LUCK, Frank",GER,Men,20KM,Silver
1994,Lillehammer,Biathlon,"FISCHER, Sven",GER,Men,4X7.5KM Relay,Gold
1994,Lillehammer,Biathlon,"GROSS, Ricco",GER,Men,4X7.5KM Relay,Gold
1994,Lillehammer,Biathlon,"KIRCHNER, Mark",GER,Men,4X7.5KM Relay,Gold
1994,Lillehammer,Biathlon,"LUCK, Frank",GER,Men,4X7.5KM Relay,Gold
1994,Lillehammer,Biathlon,"DISL, Uschi",GER,Women,4X7.5KM Relay,Silver
1994,Lillehammer,Biathlon,"GREINER-PETTER-MEMM, Simone",GER,Women,4X7.5KM Relay,Silver
1994,Lillehammer,Biathlon,"HARVEY, Antje",GER,Women,4X7.5KM Relay,Silver
1994,Lillehammer,Biathlon,"SCHAAF, Petra",GER,Women,4X7.5KM Relay,Silver
1994,Lillehammer,Bobsleigh,"EMBACH, Carsten",GER,Men,Four-Man,Bronze
1994,Lillehammer,Bobsleigh,"HANNEMANN, Rene",GER,Men,Four-Man,Bronze
1994,Lillehammer,Bobsleigh,"HIELSCHER, Ulf",GER,Men,Four-Man,Bronze
1994,Lillehammer,Bobsleigh,"HOPPE, Wolfgang",GER,Men,Four-Man,Bronze
1994,Lillehammer,Bobsleigh,"BRANNASCH, Karsten",GER,Men,Four-Man,Gold
1994,Lillehammer,Bobsleigh,"CZUDAJ, Harald",GER,Men,Four-Man,Gold
1994,Lillehammer,Bobsleigh,"HAMPEL, Olaf",GER,Men,Four-Man,Gold
1994,Lillehammer,Bobsleigh,"SZELIG, Alexander",GER,Men,Four-Man,Gold
1994,Lillehammer,Luge,"BEHRENDT, Jan",GER,Men,Doubles,Bronze
1994,Lillehammer,Luge,"KRAUSSE, Stefan",GER,Men,Doubles,Bronze
1994,Lillehammer,Luge,"HACKL, Georg",GER,Men,Singles,Gold
1994,Lillehammer,Luge,"ERDMANN, Susi-Lisa",GER,Women,Singles,Silver
1994,Lillehammer,Skating,"BAIER-LOEF, Anke",GER,Women,1000M,Silver
1994,Lillehammer,Skating,"NIEMANN-STIRNEMANN, Gunda",GER,Women,1500M,Bronze
1994,Lillehammer,Skating,"PECHSTEIN, Claudia",GER,Women,3000M,Bronze
1994,Lillehammer,Skating,"PECHSTEIN, Claudia",GER,Women,5000M,Gold
1994,Lillehammer,Skating,"NIEMANN-STIRNEMANN, Gunda",GER,Women,5000M,Silver
1994,Lillehammer,Skating,"SCHENK, Franziska",GER,Women,500M,Bronze
1994,Lillehammer,Skiing,"SEIZINGER, Katja",GER,Women,Downhill,Gold
1994,Lillehammer,Skiing,"WASMEIER, Markus",GER,Men,Giant Slalom,Gold
1994,Lillehammer,Skiing,"ERTL, Martina",GER,Women,Giant Slalom,Silver
1994,Lillehammer,Skiing,"WASMEIER, Markus",GER,Men,Super-G,Gold
1994,Lillehammer,Skiing,"WEISSFLOG, Jens",GER,Men,K120 Individual (90M),Gold
1994,Lillehammer,Skiing,"DUFFNER, Christof",GER,Men,K120 Team (90M),Gold
1994,Lillehammer,Skiing,"JAEKLE, Hansjoerg",GER,Men,K120 Team (90M),Gold
1994,Lillehammer,Skiing,"THOMA, Dieter",GER,Men,K120 Team (90M),Gold
1994,Lillehammer,Skiing,"WEISSFLOG, Jens",GER,Men,K120 Team (90M),Gold
1994,Lillehammer,Skiing,"THOMA, Dieter",GER,Men,K90 Individual (70M),Bronze
1994,Lillehammer,Bobsleigh,"HUBER, Guenther",ITA,Men,Two-Man,Bronze
1994,Lillehammer,Bobsleigh,"TICCI, Stefano",ITA,Men,Two-Man,Bronze
1994,Lillehammer,Luge,"BRUGGER, Kurt",ITA,Men,Doubles,Gold
1994,Lillehammer,Luge,"HUBER, Wilfried",ITA,Men,Doubles,Gold
1994,Lillehammer,Luge,"HUBER, Norbert",ITA,Men,Doubles,Silver
1994,Lillehammer,Luge,"RAFFL, Hansje_rg",ITA,Men,Doubles,Silver
1994,Lillehammer,Luge,"ZOEGGELER, Armin",ITA,Men,Singles,Bronze
1994,Lillehammer,Luge,"WEISSENSTEINER, Gerda",ITA,Women,Singles,Gold
1994,Lillehammer,Skating,"CARNINO, Maurizio",ITA,Men,5000M Relay,Gold
1994,Lillehammer,Skating,"CATTANI, Diego",ITA,Men,5000M Relay,Gold
1994,Lillehammer,Skating,"FAGONE, Orazio",ITA,Men,5000M Relay,Gold
1994,Lillehammer,Skating,"HERRNHOF, Hugo",ITA,Men,5000M Relay,Gold
1994,Lillehammer,Skating,"VUILLERMIN, Mirko",ITA,Men,5000M Relay,Gold
1994,Lillehammer,Skating,"VUILLERMIN, Mirko",ITA,Men,500M,Silver
1994,Lillehammer,Skiing,"KOSTNER, Isolde",ITA,Women,Downhill,Bronze
1994,Lillehammer,Skiing,"COMPAGNONI, Deborah",ITA,Women,Giant Slalom,Gold
1994,Lillehammer,Skiing,"TOMBA, Alberto",ITA,Men,Slalom,Silver
1994,Lillehammer,Skiing,"KOSTNER, Isolde",ITA,Women,Super-G,Bronze
1994,Lillehammer,Skiing,"ALBARELLO, Marco",ITA,Men,10KM Pursuit,Bronze
1994,Lillehammer,Skiing,"DI CENTA, Manuela",ITA,Women,15KM Mass Start,Gold
1994,Lillehammer,Skiing,"DI CENTA, Manuela",ITA,Women,30KM,Gold
1994,Lillehammer,Skiing,"ALBARELLO, Marco",ITA,Men,4X10KM Relay,Gold
1994,Lillehammer,Skiing,"DE ZOLT, Maurilio",ITA,Men,4X10KM Relay,Gold
1994,Lillehammer,Skiing,"FAUNER, Silvio",ITA,Men,4X10KM Relay,Gold
1994,Lillehammer,Skiing,"VANZETTA, Giorgio",ITA,Men,4X10KM Relay,Gold
1994,Lillehammer,Skiing,"BELMONDO, Stefania",ITA,Women,4X5KM Relay,Bronze
1994,Lillehammer,Skiing,"DI CENTA, Manuela",ITA,Women,4X5KM Relay,Bronze
1994,Lillehammer,Skiing,"PARUZZI, Gabriella",ITA,Women,4X5KM Relay,Bronze
1994,Lillehammer,Skiing,"VANZETTA, Bice",ITA,Women,4X5KM Relay,Bronze
1994,Lillehammer,Skiing,"DI CENTA, Manuela",ITA,Women,5KM,Silver
1994,Lillehammer,Skiing,"FAUNER, Silvio",ITA,Men,Combined 10KM + 15KM Pursuit,Bronze
1994,Lillehammer,Skiing,"BELMONDO, Stefania",ITA,Women,Combined 5KM + 10KM Pursuit,Bronze
1994,Lillehammer,Skiing,"DI CENTA, Manuela",ITA,Women,Combined 5KM + 10KM Pursuit,Silver
1994,Lillehammer,Skating,"YAMAMOTO, Hiromi",JPN,Women,5000M,Bronze
1994,Lillehammer,Skating,"HORII, Manabu",JPN,Men,500M,Bronze
1994,Lillehammer,Skiing,"KONO, Takanori",JPN,Men,Individual,Silver
1994,Lillehammer,Skiing,"ABE, Masashi",JPN,Men,Team,Gold
1994,Lillehammer,Skiing,"KONO, Takanori",JPN,Men,Team,Gold
1994,Lillehammer,Skiing,"OGIWARA, Kenji",JPN,Men,Team,Gold
1994,Lillehammer,Skiing,"HARADA, Masahiko",JPN,Men,K120 Team (90M),Silver
1994,Lillehammer,Skiing,"KASAI, Noriaki",JPN,Men,K120 Team (90M),Silver
1994,Lillehammer,Skiing,"NISHIKATA, Jinya",JPN,Men,K120 Team (90M),Silver
1994,Lillehammer,Skiing,"OKABE, Takanobu",JPN,Men,K120 Team (90M),Silver
1994,Lillehammer,Skiing,"SMIRNOV, Vladimir",KAZ,Men,10KM Pursuit,Silver
1994,Lillehammer,Skiing,"SMIRNOV, Vladimir",KAZ,Men,50KM,Gold
1994,Lillehammer,Skiing,"SMIRNOV, Vladimir",KAZ,Men,Combined 10KM + 15KM Pursuit,Silver
1994,Lillehammer,Skating,"KIM, Ki-Hoon",KOR,Men,1000M,Gold
1994,Lillehammer,Skating,"CHAE, Ji-Hoon",KOR,Men,1000M,Silver
1994,Lillehammer,Skating,"KIM, So-Hee",KOR,Women,1000M,Bronze
1994,Lillehammer,Skating,"CHUN, Lee-Kyung",KOR,Women,1000M,Gold
1994,Lillehammer,Skating,"CHUN, Lee-Kyung",KOR,Women,3000M Relay,Gold
1994,Lillehammer,Skating,"KIM, Ryang-Hee",KOR,Women,3000M Relay,Gold
1994,Lillehammer,Skating,"KIM, So-Hee",KOR,Women,3000M Relay,Gold
1994,Lillehammer,Skating,"KIM, Yoon-Mi",KOR,Women,3000M Relay,Gold
1994,Lillehammer,Skating,"WON, Hye-Kyung",KOR,Women,3000M Relay,Gold
1994,Lillehammer,Skating,"CHAE, Ji-Hoon",KOR,Men,500M,Gold
1994,Lillehammer,Skating,"VELDKAMP, Bart",NED,Men,10000M,Bronze
1994,Lillehammer,Skating,"ZANDSTRA, Falko",NED,Men,1500M,Bronze
1994,Lillehammer,Skating,"RITSMA, Rintje",NED,Men,1500M,Silver
1994,Lillehammer,Skating,"RITSMA, Rintje",NED,Men,5000M,Bronze
1994,Lillehammer,Skating,"KOSS, Johann Olav",NOR,Men,10000M,Gold
1994,Lillehammer,Skating,"STORELID, Kjell",NOR,Men,10000M,Silver
1994,Lillehammer,Skating,"KOSS, Johann Olav",NOR,Men,1500M,Gold
1994,Lillehammer,Skating,"KOSS, Johann Olav",NOR,Men,5000M,Gold
1994,Lillehammer,Skating,"STORELID, Kjell",NOR,Men,5000M,Silver
1994,Lillehammer,Skiing,"STRAND NILSEN, Harald Chr.",NOR,Men,Alpine Combined,Bronze
1994,Lillehammer,Skiing,"KJUS, Lasse",NOR,Men,Alpine Combined,Gold
1994,Lillehammer,Skiing,"AAMODT, Kjetil Andre",NOR,Men,Alpine Combined,Silver
1994,Lillehammer,Skiing,"AAMODT, Kjetil Andre",NOR,Men,Downhill,Silver
1994,Lillehammer,Skiing,"AAMODT, Kjetil Andre",NOR,Men,Super-G,Bronze
1994,Lillehammer,Skiing,"DAEHLIE, Bje_rn",NOR,Men,10KM Pursuit,Gold
1994,Lillehammer,Skiing,"MIKKELSPLASS, Marit",NOR,Women,30KM,Silver
1994,Lillehammer,Skiing,"ALSGAARD, Thomas",NOR,Men,30KM Mass Start,Gold
1994,Lillehammer,Skiing,"DAEHLIE, Bje_rn",NOR,Men,30KM Mass Start,Silver
1994,Lillehammer,Skiing,"ALSGAARD, Thomas",NOR,Men,4X10KM Relay,Silver
1994,Lillehammer,Skiing,"DAEHLIE, Bje_rn",NOR,Men,4X10KM Relay,Silver
1994,Lillehammer,Skiing,"SIVERTSEN, Sture",NOR,Men,4X10KM Relay,Silver
1994,Lillehammer,Skiing,"ULVANG, Vegard",NOR,Men,4X10KM Relay,Silver
1994,Lillehammer,Skiing,"DYBENDAHL HARTZ, Trude",NOR,Women,4X5KM Relay,Silver
1994,Lillehammer,Skiing,"MOEN, Anita",NOR,Women,4X5KM Relay,Silver
1994,Lillehammer,Skiing,"NILSEN, Elin",NOR,Women,4X5KM Relay,Silver
1994,Lillehammer,Skiing,"NYBRAATEN, Inger Helene",NOR,Women,4X5KM Relay,Silver
1994,Lillehammer,Skiing,"SIVERTSEN, Sture",NOR,Men,50KM,Bronze
1994,Lillehammer,Skiing,"DAEHLIE, Bje_rn",NOR,Men,Combined 10KM + 15KM Pursuit,Gold
1994,Lillehammer,Skiing,"LID, Hilde Synnove",NOR,Women,Aerials,Bronze
1994,Lillehammer,Skiing,"HATTESTAD, Stine Lise",NOR,Women,Moguls,Gold
1994,Lillehammer,Skiing,"VIK, Bjarte Engen",NOR,Men,Individual,Bronze
1994,Lillehammer,Skiing,"LUNDBERG, Fred Boerre",NOR,Men,Individual,Gold
1994,Lillehammer,Skiing,"APELAND, Knut",NOR,Men,Team,Silver
1994,Lillehammer,Skiing,"LUNDBERG, Fred Boerre",NOR,Men,Team,Silver
1994,Lillehammer,Skiing,"VIK, Bjarte Engen",NOR,Men,Team,Silver
1994,Lillehammer,Skiing,"BREDESEN, Espen",NOR,Men,K120 Individual (90M),Silver
1994,Lillehammer,Skiing,"BREDESEN, Espen",NOR,Men,K90 Individual (70M),Gold
1994,Lillehammer,Skiing,"OTTESEN, Lasse",NOR,Men,K90 Individual (70M),Silver
1994,Lillehammer,Biathlon,"TARASOV, Sergei",RUS,Men,10KM,Bronze
1994,Lillehammer,Biathlon,"TCHEPIKOV, Sergei",RUS,Men,10KM,Gold
1994,Lillehammer,Biathlon,"TARASOV, Sergei",RUS,Men,20KM,Gold
1994,Lillehammer,Biathlon,"DRATSCHEV, Vladimir",RUS,Men,4X7.5KM Relay,Silver
1994,Lillehammer,Biathlon,"KIRIENKO, Valeri",RUS,Men,4X7.5KM Relay,Silver
1994,Lillehammer,Biathlon,"TARASOV, Sergei",RUS,Men,4X7.5KM Relay,Silver
1994,Lillehammer,Biathlon,"TCHEPIKOV, Sergei",RUS,Men,4X7.5KM Relay,Silver
1994,Lillehammer,Biathlon,"NOSKOVA, Louiza",RUS,Women,4X7.5KM Relay,Gold
1994,Lillehammer,Biathlon,"REZTSOVA, Anfisa",RUS,Women,4X7.5KM Relay,Gold
1994,Lillehammer,Biathlon,"SNYTINA, Natalia",RUS,Women,4X7.5KM Relay,Gold
1994,Lillehammer,Biathlon,"TALANOVA, Nadejda",RUS,Women,4X7.5KM Relay,Gold
1994,Lillehammer,Skating,"GRISCHUK, Pasha",RUS,Women,Ice Dancing,Gold
1994,Lillehammer,Skating,"PLATOV, Evgeny",RUS,Men,Ice Dancing,Gold
1994,Lillehammer,Skating,"USOVA, Maya",RUS,Women,Ice Dancing,Silver
1994,Lillehammer,Skating,"ZHULIN, Aleksandr",RUS,Men,Ice Dancing,Silver
1994,Lillehammer,Skating,"URMANOV, Aleksei",RUS,Men,Individual,Gold
1994,Lillehammer,Skating,"GORDEYEVA, Yekaterina",RUS,Women,Pairs,Gold
1994,Lillehammer,Skating,"GRINKOV, Sergey",RUS,Men,Pairs,Gold
1994,Lillehammer,Skating,"DMITRIYEV, Artur",RUS,Men,Pairs,Silver
1994,Lillehammer,Skating,"MISHKUTYONOK, Natalya",RUS,Women,Pairs,Silver
1994,Lillehammer,Skating,"KLEVCHENYA, Sergey",RUS,Men,1000M,Bronze
1994,Lillehammer,Skating,"FEDOTKINA, Svetlana",RUS,Women,1500M,Silver
1994,Lillehammer,Skating,"BAJANOVA, Svetlana",RUS,Women,3000M,Gold
1994,Lillehammer,Skating,"GOLUBEV, Aleksandr",RUS,Men,500M,Gold
1994,Lillehammer,Skating,"KLEVCHENYA, Sergey",RUS,Men,500M,Silver
1994,Lillehammer,Skiing,"GLADISHEVA, Svetlana",RUS,Women,Super-G,Silver
1994,Lillehammer,Skiing,"GAVRILJUK, Nina",RUS,Women,15KM Mass Start,Bronze
1994,Lillehammer,Skiing,"EGOROVA, Ljubov",RUS,Women,15KM Mass Start,Silver
1994,Lillehammer,Skiing,"EGOROVA, Ljubov",RUS,Women,4X5KM Relay,Gold
1994,Lillehammer,Skiing,"GAVRILJUK, Nina",RUS,Women,4X5KM Relay,Gold
1994,Lillehammer,Skiing,"LAZUTINA, Larissa",RUS,Women,4X5KM Relay,Gold
1994,Lillehammer,Skiing,"VAELBE, Elena",RUS,Women,4X5KM Relay,Gold
1994,Lillehammer,Skiing,"EGOROVA, Ljubov",RUS,Women,5KM,Gold
1994,Lillehammer,Skiing,"EGOROVA, Ljubov",RUS,Women,Combined 5KM + 10KM Pursuit,Gold
1994,Lillehammer,Skiing,"SHUPLETSOV, Sergei",RUS,Men,Moguls,Silver
1994,Lillehammer,Skiing,"KOZHEVNIKOVA, Yelizaveta",RUS,Women,Moguls,Bronze
1994,Lillehammer,Skiing,"DOVZAN, Alenka",SLO,Women,Alpine Combined,Bronze
1994,Lillehammer,Skiing,"KOSIR, Jure",SLO,Men,Slalom,Bronze
1994,Lillehammer,Skiing,"KOREN, Katja",SLO,Women,Slalom,Bronze
1994,Lillehammer,Bobsleigh,"ACKLIN, Donat",SUI,Men,Four-Man,Silver
1994,Lillehammer,Bobsleigh,"MEIER, Kurt",SUI,Men,Four-Man,Silver
1994,Lillehammer,Bobsleigh,"SEMERARO, Domenico",SUI,Men,Four-Man,Silver
1994,Lillehammer,Bobsleigh,"WEDER, Gustav",SUI,Men,Four-Man,Silver
1994,Lillehammer,Bobsleigh,"ACKLIN, Donat",SUI,Men,Two-Man,Gold
1994,Lillehammer,Bobsleigh,"WEDER, Gustav",SUI,Men,Two-Man,Gold
1994,Lillehammer,Bobsleigh,"ACKLIN, Guido",SUI,Men,Two-Man,Silver
1994,Lillehammer,Bobsleigh,"GOETSCHI, Reto",SUI,Men,Two-Man,Silver
1994,Lillehammer,Skiing,"SCHNEIDER, Vreni",SUI,Women,Alpine Combined,Silver
1994,Lillehammer,Skiing,"KAELIN, Urs",SUI,Men,Giant Slalom,Silver
1994,Lillehammer,Skiing,"SCHNEIDER, Vreni",SUI,Women,Giant Slalom,Bronze
1994,Lillehammer,Skiing,"SCHNEIDER, Vreni",SUI,Women,Slalom,Gold
1994,Lillehammer,Skiing,"SCHe_NBeCHLER, Andreas",SUI,Men,Aerials,Gold
1994,Lillehammer,Skiing,"CUENDET, Jean-Yves",SUI,Men,Team,Bronze
1994,Lillehammer,Skiing,"KEMPF, Hippolyt",SUI,Men,Team,Bronze
1994,Lillehammer,Skiing,"SCHAAD, Andreas",SUI,Men,Team,Bronze
1994,Lillehammer,Ice Hockey,"ALGOTSSON, Hakan",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"BERGKVIST, Jonas",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"BERGLUND, Charles",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"DACKELL, Andreas",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"DUE-BOJE, Christian",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"ERIKSSON, Niklas",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"FORSBERG, Peter",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"HANSSON, Roger",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"JOHANSSON, Roger",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"JONSSON, Jorgen",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"JONSSON, Kenny",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"JONSSON, Tomas",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"JUHLIN, Patrik",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"KJELLBERG, Patric",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"LOOB, Haakan",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"NeSLUND, Mats",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"e_RNSKOG, Stefan",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"ROHLIN, Leif",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"RYDMARK, Daniel",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"SALO, Tommy",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"STILLMAN, Fredrik",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Ice Hockey,"SVENSSON, Magnus",SWE,Men,Ice Hockey,Gold
1994,Lillehammer,Skiing,"WIBERG, Pernilla",SWE,Women,Alpine Combined,Gold
1994,Lillehammer,Skiing,"LINDGREN, Marie",SWE,Women,Aerials,Silver
1994,Lillehammer,Biathlon,"TSERBE-NESSINA, Valentyna",UKR,Women,7.5KM,Bronze
1994,Lillehammer,Skating,"BAIUL, Oksana",UKR,Women,Individual,Gold
1994,Lillehammer,Skating,"KERRIGAN, Nancy",USA,Women,Individual,Silver
1994,Lillehammer,Skating,"CASHMAN, Karen",USA,Women,3000M Relay,Bronze
1994,Lillehammer,Skating,"PETERSON, Amy",USA,Women,3000M Relay,Bronze
1994,Lillehammer,Skating,"SUNDSTROM, Shana",USA,Women,3000M Relay,Bronze
1994,Lillehammer,Skating,"TURNER, Cathy",USA,Women,3000M Relay,Bronze
1994,Lillehammer,Skating,"ZIEGELMEYER, Nikki",USA,Women,3000M Relay,Bronze
1994,Lillehammer,Skating,"BARTZ, Randall",USA,Men,5000M Relay,Silver
1994,Lillehammer,Skating,"COYLE, John",USA,Men,5000M Relay,Silver
1994,Lillehammer,Skating,"FLAIM, Eric",USA,Men,5000M Relay,Silver
1994,Lillehammer,Skating,"GABEL, Andrew",USA,Men,5000M Relay,Silver
1994,Lillehammer,Skating,"GOSKOWICZ, Anthony",USA,Men,5000M Relay,Silver
1994,Lillehammer,Skating,"PETERSON, Amy",USA,Women,500M,Bronze
1994,Lillehammer,Skating,"TURNER, Cathy",USA,Women,500M,Gold
1994,Lillehammer,Skating,"JANSEN, Daniel",USA,Men,1000M,Gold
1994,Lillehammer,Skating,"BLAIR, Bonnie",USA,Women,1000M,Gold
1994,Lillehammer,Skating,"BLAIR, Bonnie",USA,Women,500M,Gold
1994,Lillehammer,Skiing,"MOE, Thomas",USA,Men,Downhill,Gold
1994,Lillehammer,Skiing,"STREET, Picabo",USA,Women,Downhill,Silver
1994,Lillehammer,Skiing,"MOE, Thomas",USA,Men,Super-G,Silver
1994,Lillehammer,Skiing,"ROFFE, Diann",USA,Women,Super-G,Gold
1994,Lillehammer,Skiing,"MCINTYRE, Elizabeth",USA,Women,Moguls,Silver
1994,Lillehammer,Skiing,"CHERYAZOVA, Lina",UZB,Women,Aerials,Gold
